name,id,guid,type,icon,itemLevel,total,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Cebulaczyna,513,121577266,Hunter,Hunter-Marksmanship,445,1,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Prohus,514,181500240,Evoker,Evoker-Augmentation,445,2,Obsidian Scales,2,12,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,3,Shield of Vengeance,1,2,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,3,Divine Protection,1,2,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,3,Lay on Hands,1,2,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Lefox,527,175528845,Shaman,Shaman-Restoration,443,3,Earth Shield,2,8,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Lefox,527,175528845,Shaman,Shaman-Restoration,443,3,Astral Shift,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Gunqer,647,118902570,Druid,Druid-Restoration,446,2,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Gunqer,647,118902570,Druid,Druid-Restoration,446,2,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,4,Fade,2,32,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,4,Desperate Prayer,2,2,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,4,Barkskin,2,8,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,4,Renewal,1,8,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,4,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Feint,3,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Cloak of Shadows,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Arathil,516,150634218,Warlock,Warlock-Affliction,446,3,Unending Resolve,1,32,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Arathil,516,150634218,Warlock,Warlock-Affliction,446,3,Dark Pact,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Arathil,516,150634218,Warlock,Warlock-Affliction,446,3,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,6,Touch of Karma,2,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,6,Dampen Harm,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,6,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,6,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,6,Diffuse Magic,1,8,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Fade,3,32,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Desperate Prayer,1,2,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Nugera,515,181593749,Evoker,Evoker-Augmentation,445,3,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Nugera,515,181593749,Evoker,Evoker-Augmentation,445,3,Obsidian Scales,1,12,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Nugera,515,181593749,Evoker,Evoker-Augmentation,445,3,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,4,Astral Shift,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,4,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,4,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,4,Earth Elemental,1,8,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Oprychbartek,532,180532497,Rogue,Rogue-Assassination,445,2,Crimson Vial,1,8,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Oprychbartek,532,180532497,Rogue,Rogue-Assassination,445,2,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,5,Fade,2,32,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,5,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,5,Desperate Prayer,1,2,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,5,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Obsidian Scales,3,12,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Renewing Blaze,2,4,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Healthstone,1,1,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Peanutmage,512,180616658,Mage,Mage-Fire,445,4,Blazing Barrier,3,4,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Peanutmage,512,180616658,Mage,Mage-Fire,445,4,Refreshing Healing Potion,1,16,44,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Cebulaczyna,513,121577266,Hunter,Hunter-Marksmanship,445,1,Exhilaration,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Prohus,514,181500240,Evoker,Evoker-Preservation,445,2,Renewing Blaze,1,4,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Prohus,514,181500240,Evoker,Evoker-Preservation,445,2,Obsidian Scales,1,12,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,4,Shield of Vengeance,2,2,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,4,Healthstone,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,4,Divine Protection,1,2,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Lefox,527,175528845,Shaman,Shaman-Restoration,443,1,Astral Shift,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,2,Refreshing Healing Potion,1,16,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,2,Barkskin,1,8,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,3,Feint,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,3,Healthstone,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,3,Refreshing Healing Potion,1,16,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Arathil,516,150634218,Warlock,Warlock-Affliction,446,1,Dark Pact,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Healthstone,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Refreshing Healing Potion,1,16,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,4,Fade,2,32,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,4,Desperate Prayer,1,2,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,4,Dispersion,1,32,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Nugera,515,181593749,Evoker,Evoker-Augmentation,445,3,Obsidian Scales,2,12,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Nugera,515,181593749,Evoker,Evoker-Augmentation,445,3,Refreshing Healing Potion,1,16,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,3,Astral Shift,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,3,Healthstone,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,3,Refreshing Healing Potion,1,16,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Oprychbartek,532,180532497,Rogue,Rogue-Assassination,445,2,Cloak of Shadows,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Oprychbartek,532,180532497,Rogue,Rogue-Assassination,445,2,Refreshing Healing Potion,1,16,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,2,Desperate Prayer,1,2,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,2,Refreshing Healing Potion,1,16,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,4,Obsidian Scales,2,12,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,4,Renewing Blaze,1,4,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,4,Healthstone,1,1,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Peanutmage,512,180616658,Mage,Mage-Fire,445,3,Blazing Barrier,2,4,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Peanutmage,512,180616658,Mage,Mage-Fire,445,3,Mirror Image,1,64,45,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Cebulaczyna,513,121577266,Hunter,Hunter-Marksmanship,445,1,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Prohus,514,181500240,Evoker,Evoker-Preservation,445,4,Renewing Blaze,3,4,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Prohus,514,181500240,Evoker,Evoker-Preservation,445,4,Obsidian Scales,1,12,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,4,Shield of Vengeance,3,2,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,4,Divine Protection,1,2,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Lefox,527,175528845,Shaman,Shaman-Restoration,443,8,Earth Shield,5,8,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Lefox,527,175528845,Shaman,Shaman-Restoration,443,8,Astral Shift,2,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Lefox,527,175528845,Shaman,Shaman-Restoration,443,8,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Gunqer,647,118902570,Druid,Druid-Restoration,446,3,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Gunqer,647,118902570,Druid,Druid-Restoration,446,3,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Gunqer,647,118902570,Druid,Druid-Restoration,446,3,Barkskin,1,8,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,7,Fade,3,32,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,7,Desperate Prayer,2,2,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,7,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,7,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Feint,2,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Cloak of Shadows,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Crimson Vial,1,8,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,6,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,5,Renewal,2,8,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,5,Barkskin,2,8,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,5,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Arathil,516,150634218,Warlock,Warlock-Affliction,446,3,Dark Pact,2,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Arathil,516,150634218,Warlock,Warlock-Affliction,446,3,Unending Resolve,1,32,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,3,Dampen Harm,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,3,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,3,Touch of Karma,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Fade,2,32,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Desperate Prayer,1,2,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,6,Dispersion,1,32,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Nugera,515,181593749,Evoker,Evoker-Augmentation,445,3,Obsidian Scales,2,12,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Nugera,515,181593749,Evoker,Evoker-Augmentation,445,3,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,6,Astral Shift,3,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,6,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,6,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Wajpcieto,565,162459010,Shaman,Shaman-Enhancement,445,6,Earth Elemental,1,8,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Oprychbartek,532,180532497,Rogue,Rogue-Assassination,445,3,Crimson Vial,1,8,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Oprychbartek,532,180532497,Rogue,Rogue-Assassination,445,3,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Oprychbartek,532,180532497,Rogue,Rogue-Assassination,445,3,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,3,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,3,Desperate Prayer,1,2,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Shlauffu,642,182304349,Priest,Priest-Shadow,446,3,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Renewing Blaze,3,4,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Obsidian Scales,2,12,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Healthstone,1,1,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Killeen,523,181540927,Evoker,Evoker-Devastation,445,7,Refreshing Healing Potion,1,16,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Peanutmage,512,180616658,Mage,Mage-Fire,445,6,Blazing Barrier,4,4,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Peanutmage,512,180616658,Mage,Mage-Fire,445,6,Greater Invisibility,1,64,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Peanutmage,512,180616658,Mage,Mage-Fire,445,6,Mirror Image,1,64,46,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Cebulaczyna,513,121577266,Hunter,Hunter-Marksmanship,445,2,Refreshing Healing Potion,1,16,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Cebulaczyna,513,121577266,Hunter,Hunter-Marksmanship,445,2,Exhilaration,1,1,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Prohus,514,181500240,Evoker,Evoker-Preservation,445,1,Obsidian Scales,1,12,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,2,Shield of Vengeance,1,2,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Pepko,526,178016999,Paladin,Paladin-Retribution,444,2,Divine Protection,1,2,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Lefox,527,175528845,Shaman,Shaman-Restoration,443,1,Astral Shift,1,1,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,2,Fade,1,32,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Kryxoria,520,182687721,Priest,Priest-Holy,445,2,Desperate Prayer,1,2,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,3,Renewal,1,8,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,3,Refreshing Healing Potion,1,16,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Meeow,525,143983765,Druid,Druid-Feral,447,3,Barkskin,1,8,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,4,Feint,2,1,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,4,Crimson Vial,1,8,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Grubi,521,180755381,Rogue,Rogue-Subtlety,445,4,Refreshing Healing Potion,1,16,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Arathil,516,150634218,Warlock,Warlock-Affliction,446,1,Dark Pact,1,1,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Healthstone,1,1,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,1,1,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Catherinee,556,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,5,Fade,2,32,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,5,Desperate Prayer,1,2,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
Qquo,522,165177271,Priest,Priest-Shadow,445,5,Refreshing Healing Potion,1,16,47,BhGybMPz7fKTvkHA,2685,Scalecommander Sarkareth,5,0,False,06/09/23
