name,id,guid,type,icon,itemLevel,total,activeTime,activeTimeReduced,overheal,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,256948,0,0,,Refreshing Healing Potion,256948,16,17,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,194290,0,0,,Refreshing Healing Potion,194290,16,17,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,205319,0,0,19235,Refreshing Healing Potion,205319,16,17,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,488889,0,0,5810,Healthstone,274275,1,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,488889,0,0,5810,Refreshing Healing Potion,214614,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,226728,0,0,,Refreshing Healing Potion,226728,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,164136,0,0,58218,Refreshing Healing Potion,164136,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,446,372074,0,0,,Healthstone,372074,1,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,444,245187,0,0,,Healthstone,245187,1,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,446,155,0,0,304869,Healthstone,155,1,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,352786,8291,8291,126521,Refreshing Healing Potion,237678,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,352786,8291,8291,126521,Healthstone,115108,1,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,210623,0,0,,Healthstone,210623,1,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,234831,0,0,,Refreshing Healing Potion,234831,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,141438,0,0,75373,Refreshing Healing Potion,141438,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,243528,0,0,514,Refreshing Healing Potion,243528,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,445,207426,0,0,2157,Refreshing Healing Potion,207426,16,18,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,228296,0,0,,Refreshing Healing Potion,228296,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,445,438400,4828,4828,,Healthstone,242708,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,445,438400,4828,4828,,Refreshing Healing Potion,195692,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,446,566776,0,0,63752,Healthstone,394049,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,446,566776,0,0,63752,Refreshing Healing Potion,172727,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,374197,0,0,,Refreshing Healing Potion,219419,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,374197,0,0,,Healthstone,154778,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,403366,0,0,,Healthstone,212919,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,403366,0,0,,Refreshing Healing Potion,190447,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,443738,0,0,24602,Refreshing Healing Potion,229296,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,443738,0,0,24602,Healthstone,214442,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,211868,0,0,,Refreshing Healing Potion,211868,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,225377,0,0,,Refreshing Healing Potion,225377,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,445,217068,0,0,,Refreshing Healing Potion,217068,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,444,110507,0,0,211072,Healthstone,110507,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pepko,98,178016999,Paladin,Paladin-Retribution,444,205810,0,0,,Healthstone,205810,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,471263,0,0,,Healthstone,278225,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,471263,0,0,,Refreshing Healing Potion,193038,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,310354,0,0,128516,Refreshing Healing Potion,182285,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,310354,0,0,128516,Healthstone,128069,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,420060,0,0,30107,Healthstone,223320,1,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,420060,0,0,30107,Refreshing Healing Potion,196740,16,19,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,225233,0,0,260429,Refreshing Healing Potion,211386,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,225233,0,0,260429,Healthstone,13847,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,445,276836,0,0,59988,Healthstone,276836,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,445,248812,0,0,,Healthstone,248812,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,340333,883,883,,Refreshing Healing Potion,173172,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,340333,883,883,,Healthstone,167161,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,293206,0,0,93413,Healthstone,193562,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,293206,0,0,93413,Refreshing Healing Potion,99644,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,445029,0,0,47594,Refreshing Healing Potion,234831,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,445029,0,0,47594,Healthstone,210198,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,214440,0,0,29603,Refreshing Healing Potion,214440,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,445,497406,0,0,,Healthstone,287823,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,445,497406,0,0,,Refreshing Healing Potion,209583,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,444,200449,0,0,118270,Healthstone,200449,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,427724,0,0,257810,Refreshing Healing Potion,223924,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,427724,0,0,257810,Healthstone,203800,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,392056,0,0,,Refreshing Healing Potion,222354,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,392056,0,0,,Healthstone,169702,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,444,438357,0,0,39363,Healthstone,230342,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,444,438357,0,0,39363,Refreshing Healing Potion,208015,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,446,217274,0,0,87750,Healthstone,217274,1,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,216810,0,0,,Refreshing Healing Potion,216810,16,22,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,187026,0,0,,Refreshing Healing Potion,187026,16,23,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,211386,0,0,,Refreshing Healing Potion,211386,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,444,594762,0,0,,Healthstone,306391,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,444,594762,0,0,,Refreshing Healing Potion,288371,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,446,481338,0,0,,Healthstone,481338,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,435974,7187,7187,,Healthstone,222355,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,435974,7187,7187,,Refreshing Healing Potion,213619,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,410856,2658,2658,,Refreshing Healing Potion,216950,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,410856,2658,2658,,Healthstone,193906,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,244934,0,0,,Refreshing Healing Potion,244934,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,421319,0,0,,Healthstone,223929,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,421319,0,0,,Refreshing Healing Potion,197390,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,450678,5449,5449,,Refreshing Healing Potion,244042,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,450678,5449,5449,,Healthstone,206636,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,445,217068,0,0,,Refreshing Healing Potion,217068,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,445,242133,0,0,,Refreshing Healing Potion,242133,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,223925,0,0,,Refreshing Healing Potion,223925,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,230295,0,0,,Refreshing Healing Potion,230295,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,444,452034,3051,3051,,Refreshing Healing Potion,236567,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,444,452034,3051,3051,,Healthstone,215467,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,446,231078,0,0,,Healthstone,231078,1,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,135734,0,0,88124,Refreshing Healing Potion,135734,16,24,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,407549,0,0,64127,Refreshing Healing Potion,219841,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,407549,0,0,64127,Healthstone,187708,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,445,187970,0,0,152222,Healthstone,187970,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,444,143656,0,0,124595,Healthstone,143656,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,446,241895,0,0,158389,Healthstone,241895,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,366075,0,0,87268,Healthstone,227523,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,366075,0,0,87268,Refreshing Healing Potion,138552,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,367222,0,0,81774,Refreshing Healing Potion,233814,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,367222,0,0,81774,Healthstone,133408,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,25818,0,0,190875,Refreshing Healing Potion,25818,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,202888,0,0,,Refreshing Healing Potion,202888,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,445,188767,0,0,,Healthstone,188767,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,444,122162,0,0,170480,Healthstone,122162,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,445,481408,0,0,341184,Healthstone,481408,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,396208,0,0,99336,Refreshing Healing Potion,230642,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,396208,0,0,99336,Healthstone,165566,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,11754,0,0,262318,Refreshing Healing Potion,11754,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,446,46088,0,0,247310,Healthstone,46088,1,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,176299,0,0,66622,Refreshing Healing Potion,176299,16,25,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,446,48388,0,0,154807,Healthstone,48388,1,26,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,161350,0,0,,Healthstone,161350,1,26,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,194291,0,0,,Refreshing Healing Potion,194291,16,26,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,445,67656,0,0,185524,Healthstone,67656,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,444,283996,0,0,,Refreshing Healing Potion,283996,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,445,369692,0,0,,Healthstone,369692,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,446,576797,0,0,,Healthstone,379474,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,446,576797,0,0,,Refreshing Healing Potion,197323,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,336979,0,0,,Refreshing Healing Potion,175628,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,336979,0,0,,Healthstone,161351,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,435330,0,0,,Healthstone,242693,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,435330,0,0,,Refreshing Healing Potion,192637,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,398952,237,237,,Refreshing Healing Potion,200119,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,445,398952,237,237,,Healthstone,198833,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,223173,0,0,,Refreshing Healing Potion,223173,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,445,192161,0,0,,Healthstone,192161,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,444,114259,0,0,129610,Healthstone,114259,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,445,257536,0,0,,Refreshing Healing Potion,257536,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,445,359387,0,0,367302,Healthstone,359387,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,254658,0,0,186620,Refreshing Healing Potion,220527,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,254658,0,0,186620,Healthstone,34131,1,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,206017,0,0,,Refreshing Healing Potion,206017,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,191088,0,0,,Refreshing Healing Potion,191088,16,27,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,445,105314,0,0,152683,Refreshing Healing Potion,105314,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,444,240349,0,0,74560,Refreshing Healing Potion,240349,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,238595,0,0,,Refreshing Healing Potion,238595,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,447,219597,0,0,18254,Refreshing Healing Potion,219597,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,404448,5844,5844,,Refreshing Healing Potion,211666,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,445,404448,5844,5844,,Healthstone,192782,1,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,445,228919,0,0,,Refreshing Healing Potion,228919,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,445,223959,0,0,,Refreshing Healing Potion,223959,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,445,198435,0,0,41555,Refreshing Healing Potion,198435,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,445,267205,0,0,,Refreshing Healing Potion,267205,16,28,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
